caseid,activity,resource,ts
Application_1603124379,W_Call incomplete files,User_2,2016-01-12 11:03:58.233
Application_1603124379,W_Call incomplete files,User_2,2016-01-12 11:05:35.004
Application_1859638703,W_Call incomplete files,User_87,2016-01-12 11:05:50.108
Application_1859638703,W_Call incomplete files,User_87,2016-01-12 11:05:50.110
Application_1859638703,A_Incomplete,User_87,2016-01-12 11:05:50.111
Application_1859638703,W_Call incomplete files,User_87,2016-01-12 11:05:57.751
Application_709929024,W_Validate application,User_119,2016-01-12 11:07:40.205
Application_1547844908,W_Validate application,User_99,2016-01-12 11:09:42.333
Application_1547844908,W_Call incomplete files,User_99,2016-01-12 11:09:42.340
Application_1547844908,W_Call incomplete files,User_99,2016-01-12 11:09:42.343
Application_1547844908,A_Incomplete,User_99,2016-01-12 11:09:42.345
Application_1547844908,W_Call incomplete files,User_99,2016-01-12 11:11:49.382
Application_1603124379,W_Call incomplete files,User_10,2016-01-12 11:14:12.676
Application_1603124379,W_Validate application,User_10,2016-01-12 11:14:12.687
Application_1603124379,W_Validate application,User_10,2016-01-12 11:14:12.690
Application_1603124379,A_Validating,User_10,2016-01-12 11:14:12.762
Application_1603124379,W_Validate application,User_10,2016-01-12 11:15:21.641
Application_1603124379,W_Validate application,User_100,2016-01-12 11:16:45.859
Application_1603124379,W_Validate application,User_100,2016-01-12 11:16:58.212
Application_1603124379,O_Accepted,User_119,2016-01-12 11:20:22.039
Application_1603124379,A_Pending,User_119,2016-01-12 11:20:22.043
Application_1603124379,W_Validate application,User_119,2016-01-12 11:20:22.049
Application_1603124379,O_Cancelled,User_119,2016-01-12 11:20:22.065
Application_1603124379,End,End,2016-01-12 11:20:23.065
Application_2005183817,W_Validate application,User_87,2016-01-12 11:20:31.296
Application_122336824,W_Call after offers,User_9,2016-01-12 11:21:15.621
Application_2005183817,W_Validate application,User_87,2016-01-12 11:21:20.288
Application_122336824,W_Call after offers,User_9,2016-01-12 11:21:42.111
Application_633186442,W_Call after offers,User_9,2016-01-12 11:23:14.155
Application_633186442,W_Call after offers,User_9,2016-01-12 11:24:04.800
Application_584603670,W_Call incomplete files,User_2,2016-01-12 11:29:21.176
Application_584603670,W_Validate application,User_2,2016-01-12 11:31:06.994
Application_584603670,W_Validate application,User_87,2016-01-12 11:31:06.997
Application_584603670,A_Validating,User_2,2016-01-12 11:31:07.070
Application_584603670,W_Validate application,User_2,2016-01-12 11:31:27.711
Application_2005183817,O_Accepted,User_75,2016-01-12 11:37:25.747
Application_2005183817,A_Pending,User_75,2016-01-12 11:37:25.758
Application_2005183817,W_Validate application,User_75,2016-01-12 11:37:25.765
Application_2005183817,O_Cancelled,User_75,2016-01-12 11:37:25.783
Application_2005183817,End,End,2016-01-12 11:37:26.783
Application_1699757505,O_Accepted,User_115,2016-01-12 11:55:29.363
Application_1699757505,A_Pending,User_115,2016-01-12 11:55:29.378
Application_1699757505,W_Validate application,User_115,2016-01-12 11:55:29.381
Application_1699757505,O_Cancelled,User_115,2016-01-12 11:55:29.394
Application_1699757505,End,End,2016-01-12 11:55:30.394
Application_864903752,W_Validate application,User_102,2016-01-12 11:58:03.606
Application_180547487,W_Call incomplete files,User_116,2016-01-12 11:58:18.757
Application_180547487,W_Validate application,User_116,2016-01-12 11:58:18.763
Application_180547487,W_Validate application,User_116,2016-01-12 11:58:18.766
Application_180547487,A_Validating,User_116,2016-01-12 11:58:18.829
Application_864903752,W_Validate application,User_102,2016-01-12 11:58:50.987
Application_180547487,W_Validate application,User_116,2016-01-12 11:59:00.753
Application_1300843234,A_Denied,User_75,2016-01-12 12:00:35.355
Application_1300843234,O_Refused,User_75,2016-01-12 12:00:35.418
Application_1300843234,O_Refused,User_75,2016-01-12 12:00:35.427
Application_1300843234,W_Validate application,User_75,2016-01-12 12:00:35.440
Application_1300843234,End,End,2016-01-12 12:00:36.440
Application_923808413,W_Validate application,User_100,2016-01-12 12:06:42.437
Application_923808413,W_Call incomplete files,User_100,2016-01-12 12:06:42.446
Application_923808413,W_Call incomplete files,User_100,2016-01-12 12:06:42.448
Application_923808413,A_Incomplete,User_100,2016-01-12 12:06:42.450
Application_923808413,W_Call incomplete files,User_100,2016-01-12 12:08:05.464
Application_1859638703,W_Call incomplete files,User_2,2016-01-12 12:22:07.484
Application_1859638703,W_Call incomplete files,User_2,2016-01-12 12:30:43.764
Application_1547844908,W_Call incomplete files,User_2,2016-01-12 12:30:48.328
Application_1547844908,W_Call incomplete files,User_2,2016-01-12 12:37:01.234
Application_493034835,W_Validate application,User_87,2016-01-12 13:05:35.482
Application_493034835,O_Accepted,User_87,2016-01-12 13:13:45.145
Application_493034835,A_Pending,User_87,2016-01-12 13:13:45.148
Application_493034835,End,End,2016-01-12 13:13:46.148
Application_584603670,W_Validate application,User_87,2016-01-12 13:15:36.326
Application_1231177181,W_Validate application,User_75,2016-01-12 13:16:03.377
Application_584603670,O_Accepted,User_87,2016-01-12 13:16:49.978
Application_584603670,A_Pending,User_87,2016-01-12 13:16:49.983
Application_584603670,End,End,2016-01-12 13:16:50.983
Application_864903752,W_Validate application,User_87,2016-01-12 13:19:51.637
Application_1462709587,W_Validate application,User_100,2016-01-12 13:22:04.451
Application_1462709587,W_Call incomplete files,User_100,2016-01-12 13:22:04.459
Application_1462709587,W_Call incomplete files,User_100,2016-01-12 13:22:04.463
Application_1462709587,A_Incomplete,User_100,2016-01-12 13:22:04.465
Application_1231177181,W_Validate application,User_75,2016-01-12 13:23:05.730
Application_1462709587,W_Call incomplete files,User_100,2016-01-12 13:23:42.638
Application_299986859,W_Validate application,User_99,2016-01-12 13:26:42.155
Application_299986859,W_Validate application,User_99,2016-01-12 13:26:49.185
Application_864903752,W_Call incomplete files,User_87,2016-01-12 13:47:55.596
Application_864903752,W_Call incomplete files,User_87,2016-01-12 13:47:55.599
Application_864903752,A_Incomplete,User_87,2016-01-12 13:47:55.602
Application_864903752,W_Call incomplete files,User_87,2016-01-12 13:49:45.855
Application_180547487,W_Validate application,User_87,2016-01-12 13:50:05.076
Application_299986859,W_Validate application,User_99,2016-01-12 13:50:13.711
Application_180547487,O_Accepted,User_87,2016-01-12 13:56:49.596
Application_180547487,A_Pending,User_87,2016-01-12 13:56:49.666
Application_180547487,End,End,2016-01-12 13:56:50.666
Application_1231177181,W_Validate application,User_75,2016-01-12 14:05:50.358
Application_1231177181,W_Call incomplete files,User_75,2016-01-12 14:05:50.365
Application_1231177181,W_Call incomplete files,User_75,2016-01-12 14:05:50.367
Application_1231177181,A_Incomplete,User_75,2016-01-12 14:05:50.370
Application_1231177181,W_Call incomplete files,User_75,2016-01-12 14:06:02.012
Application_909100209,A_Denied,User_2,2016-01-12 14:06:37.515
Application_909100209,O_Refused,User_2,2016-01-12 14:06:37.553
Application_909100209,W_Call after offers,User_2,2016-01-12 14:06:37.569
Application_909100209,End,End,2016-01-12 14:06:38.569
Application_299986859,W_Validate application,User_99,2016-01-12 14:06:40.600
Application_1277100580,W_Validate application,User_99,2016-01-12 14:06:55.842
Application_923808413,W_Call incomplete files,User_2,2016-01-12 14:13:46.727
Application_923808413,W_Call incomplete files,User_2,2016-01-12 14:15:05.958
Application_1277100580,W_Validate application,User_99,2016-01-12 14:15:56.016
Application_299986859,W_Validate application,User_99,2016-01-12 14:16:01.447
Application_299986859,O_Accepted,User_99,2016-01-12 14:16:41.624
Application_299986859,A_Pending,User_99,2016-01-12 14:16:41.627
Application_299986859,End,End,2016-01-12 14:16:42.627
Application_1277100580,W_Validate application,User_99,2016-01-12 14:17:03.275
Application_813133375,W_Validate application,User_102,2016-01-12 14:29:00.247
Application_813133375,W_Validate application,User_102,2016-01-12 14:29:16.887
Application_1462709587,W_Call incomplete files,User_2,2016-01-12 14:31:23.998
Application_1462709587,W_Call incomplete files,User_2,2016-01-12 14:35:24.276
Application_709929024,O_Accepted,User_115,2016-01-12 14:37:49.762
Application_709929024,A_Pending,User_115,2016-01-12 14:37:49.767
Application_709929024,W_Validate application,User_115,2016-01-12 14:37:49.770
Application_709929024,O_Cancelled,User_115,2016-01-12 14:37:49.780
Application_709929024,End,End,2016-01-12 14:37:50.780
Application_864903752,W_Call incomplete files,User_2,2016-01-12 14:54:53.378
Application_1859638703,W_Call incomplete files,User_118,2016-01-12 15:04:26.185
Application_1859638703,W_Validate application,User_118,2016-01-12 15:04:26.191
Application_1859638703,W_Validate application,User_99,2016-01-12 15:04:26.193
Application_1859638703,A_Validating,User_118,2016-01-12 15:04:26.260
Application_1859638703,W_Validate application,User_118,2016-01-12 15:04:34.264
Application_864903752,W_Call incomplete files,User_2,2016-01-12 15:04:44.922
Application_1859638703,W_Validate application,User_100,2016-01-12 15:05:16.265
Application_1859638703,W_Validate application,User_100,2016-01-12 15:06:12.633
Application_1195396325,W_Call incomplete files,User_118,2016-01-12 15:09:23.379
Application_1195396325,W_Validate application,User_118,2016-01-12 15:09:23.391
Application_1195396325,W_Validate application,User_29,2016-01-12 15:09:23.403
Application_1195396325,A_Validating,User_118,2016-01-12 15:09:23.477
Application_1195396325,W_Validate application,User_118,2016-01-12 15:10:22.124
Application_1277100580,W_Validate application,User_99,2016-01-12 15:12:43.383
Application_1859638703,W_Validate application,User_87,2016-01-12 15:15:53.559
Application_1859638703,W_Validate application,User_87,2016-01-12 15:16:36.604
Application_1859638703,W_Validate application,User_102,2016-01-12 15:16:43.083
Application_1231177181,W_Call incomplete files,User_2,2016-01-12 15:18:17.129
Application_1859638703,W_Validate application,User_102,2016-01-12 15:18:25.695
Application_1859638703,W_Validate application,User_102,2016-01-12 15:18:34.575
Application_1859638703,W_Validate application,User_102,2016-01-12 15:18:58.371
Application_1195396325,W_Validate application,User_68,2016-01-12 15:21:37.401
Application_1195396325,W_Validate application,User_68,2016-01-12 15:22:34.869
Application_1231177181,W_Call incomplete files,User_2,2016-01-12 15:25:41.524
Application_1859638703,W_Validate application,User_102,2016-01-12 15:28:29.802
Application_1462709587,W_Call incomplete files,User_116,2016-01-12 15:32:23.452
Application_1462709587,W_Validate application,User_116,2016-01-12 15:32:23.458
Application_1462709587,W_Validate application,User_116,2016-01-12 15:32:23.460
Application_1462709587,A_Validating,User_116,2016-01-12 15:32:23.523
Application_1462709587,W_Validate application,User_116,2016-01-12 15:32:27.727
Application_1277100580,W_Call incomplete files,User_99,2016-01-12 15:32:36.192
Application_1277100580,W_Call incomplete files,User_99,2016-01-12 15:32:36.194
Application_1277100580,A_Incomplete,User_99,2016-01-12 15:32:36.196
Application_1277100580,W_Call incomplete files,User_99,2016-01-12 15:32:54.101
Application_813133375,W_Validate application,User_99,2016-01-12 15:38:10.948
Application_1462709587,W_Validate application,User_100,2016-01-12 15:41:32.482
Application_1462709587,W_Validate application,User_100,2016-01-12 15:42:00.822
Application_1462709587,W_Validate application,User_29,2016-01-12 15:42:29.226
Application_1462709587,W_Validate application,User_29,2016-01-12 15:42:55.648
Application_1277100580,W_Call incomplete files,User_2,2016-01-12 15:47:48.154
Application_855486492,W_Validate application,User_75,2016-01-12 15:48:03.086
Application_1462709587,W_Validate application,User_115,2016-01-12 15:49:47.460
Application_1462709587,W_Validate application,User_115,2016-01-12 15:50:03.046
Application_1859638703,W_Validate application,User_102,2016-01-12 15:51:03.946
Application_1277100580,W_Call incomplete files,User_2,2016-01-12 15:51:11.444
Application_1859638703,W_Validate application,User_102,2016-01-12 15:51:24.311
Application_1859638703,W_Validate application,User_102,2016-01-12 15:52:45.272
Application_855486492,W_Call incomplete files,User_75,2016-01-12 16:06:39.322
Application_855486492,W_Call incomplete files,User_75,2016-01-12 16:06:39.326
Application_855486492,A_Incomplete,User_75,2016-01-12 16:06:39.328
Application_855486492,W_Call incomplete files,User_75,2016-01-12 16:06:49.437
Application_813133375,W_Call incomplete files,User_99,2016-01-12 16:09:24.808
Application_813133375,W_Call incomplete files,User_99,2016-01-12 16:09:24.811
Application_813133375,A_Incomplete,User_99,2016-01-12 16:09:24.813
Application_813133375,W_Call incomplete files,User_99,2016-01-12 16:09:45.287
Application_1462709587,O_Accepted,User_115,2016-01-12 16:18:32.379
Application_1462709587,A_Pending,User_115,2016-01-12 16:18:32.391
Application_1462709587,W_Validate application,User_115,2016-01-12 16:18:32.394
Application_1462709587,End,End,2016-01-12 16:18:33.394
Application_855486492,W_Call incomplete files,User_2,2016-01-12 16:20:45.000
Application_1859638703,W_Validate application,User_99,2016-01-12 16:22:41.749
Application_855486492,W_Call incomplete files,User_2,2016-01-12 16:24:39.621
Application_1195396325,W_Validate application,User_29,2016-01-12 16:27:23.917
Application_813133375,W_Call incomplete files,User_2,2016-01-12 16:29:30.622
Application_813133375,W_Call incomplete files,User_2,2016-01-12 16:31:12.660
Application_1859638703,O_Accepted,User_99,2016-01-12 16:32:52.615
Application_1859638703,A_Pending,User_99,2016-01-12 16:32:52.618
Application_1859638703,O_Cancelled,User_99,2016-01-12 16:32:52.632
Application_1859638703,End,End,2016-01-12 16:32:53.632
Application_1195396325,W_Call incomplete files,User_29,2016-01-12 16:40:49.232
Application_1195396325,W_Call incomplete files,User_29,2016-01-12 16:40:49.234
Application_1195396325,A_Incomplete,User_29,2016-01-12 16:40:49.236
Application_1195396325,W_Call incomplete files,User_29,2016-01-12 16:40:53.765
Application_1195396325,W_Call incomplete files,User_20,2016-01-12 17:21:17.732
Application_1195396325,W_Call incomplete files,User_20,2016-01-12 17:21:32.038
Application_1868808301,W_Call incomplete files,User_20,2016-01-12 18:52:53.123
Application_1868808301,W_Call incomplete files,User_20,2016-01-12 18:54:53.763
