Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,outcome
Application_1489410969,O_Created,User_22,2016-03-07 10:44:29.274,2016-03-07 10:44:29.274,
Application_127896757,A_Accepted,User_32,2016-03-07 10:44:41.679,2016-03-07 10:44:41.679,
Application_1489410969,O_Sent (mail and online),User_22,2016-03-07 10:44:50.571,2016-03-07 10:44:50.571,
Application_1489410969,A_Complete,User_22,2016-03-07 10:44:50.619,2016-03-07 10:44:50.619,
Application_555615491,A_Validating,User_112,2016-03-07 10:46:29.583,2016-03-07 10:46:29.583,
Application_127896757,O_Create Offer,User_32,2016-03-07 10:50:10.067,2016-03-07 10:50:10.067,
Application_127896757,O_Created,User_32,2016-03-07 10:50:11.238,2016-03-07 10:50:11.238,
Application_127896757,O_Sent (mail and online),User_32,2016-03-07 10:53:08.204,2016-03-07 10:53:08.204,
Application_127896757,A_Complete,User_32,2016-03-07 10:53:08.230,2016-03-07 10:53:08.230,
Application_2090028578,W_Validate application,User_99,2016-03-07 10:58:33.697,2016-03-09 10:16:21.025,
Application_2090028578,A_Validating,User_119,2016-03-07 10:58:34.825,2016-03-07 10:58:34.825,
Application_2090028578,O_Returned,User_119,2016-03-07 10:58:49.554,2016-03-07 10:58:49.554,
Application_1916810735,W_Call incomplete files,User_32,2016-03-07 10:59:49.467,2016-03-08 18:32:34.539,
Application_1916810735,A_Incomplete,User_29,2016-03-07 10:59:49.469,2016-03-07 10:59:49.469,
Application_921582572,A_Validating,User_119,2016-03-07 11:05:25.160,2016-03-07 11:05:25.160,
Application_921582572,O_Returned,User_119,2016-03-07 11:05:35.495,2016-03-07 11:05:35.495,
Application_129650982,A_Accepted,User_46,2016-03-07 11:39:06.574,2016-03-07 11:39:06.574,
Application_1799184056,A_Validating,User_23,2016-03-07 11:42:29.647,2016-03-07 11:42:29.647,
Application_1181112228,A_Validating,User_116,2016-03-07 11:42:50.871,2016-03-07 11:42:50.871,
Application_129650982,O_Create Offer,User_46,2016-03-07 11:43:22.947,2016-03-07 11:43:22.947,
Application_129650982,O_Created,User_46,2016-03-07 11:43:24.478,2016-03-07 11:43:24.478,
Application_129650982,O_Sent (mail and online),User_46,2016-03-07 11:45:22.247,2016-03-07 11:45:22.247,
Application_129650982,A_Complete,User_46,2016-03-07 11:45:22.336,2016-03-07 11:45:22.336,
Application_1181112228,O_Returned,User_116,2016-03-07 11:45:36.634,2016-03-07 11:45:36.634,
Application_244740578,W_Validate application,User_99,2016-03-07 11:48:34.574,2016-03-07 12:22:23.010,
Application_244740578,A_Validating,User_112,2016-03-07 11:48:34.653,2016-03-07 11:48:34.653,
Application_649892341,W_Validate application,User_100,2016-03-07 11:49:17.626,2016-03-08 14:22:11.094,
Application_649892341,A_Validating,User_119,2016-03-07 11:49:18.494,2016-03-07 11:49:18.494,
Application_649892341,O_Returned,User_119,2016-03-07 11:49:30.804,2016-03-07 11:49:30.804,
Application_967284572,A_Create Application,User_1,2016-03-07 11:50:46.527,2016-03-07 11:50:46.527,
Application_967284572,A_Submitted,User_1,2016-03-07 11:50:46.571,2016-03-07 11:50:46.571,
Application_967284572,A_Concept,User_1,2016-03-07 11:52:21.532,2016-03-07 11:52:21.532,
Application_214162594,W_Complete application,User_22,2016-03-07 12:05:36.053,2016-03-07 12:13:31.442,
Application_1113828335,A_Validating,User_119,2016-03-07 12:05:41.265,2016-03-07 12:05:41.265,
Application_1113828335,O_Returned,User_119,2016-03-07 12:05:49.086,2016-03-07 12:05:49.086,
Application_214162594,A_Accepted,User_22,2016-03-07 12:09:57.698,2016-03-07 12:09:57.698,
Application_214162594,O_Create Offer,User_22,2016-03-07 12:13:15.169,2016-03-07 12:13:15.169,
Application_214162594,O_Created,User_22,2016-03-07 12:13:16.784,2016-03-07 12:13:16.784,
Application_214162594,O_Sent (mail and online),User_22,2016-03-07 12:13:31.426,2016-03-07 12:13:31.426,
Application_214162594,A_Complete,User_22,2016-03-07 12:13:31.453,2016-03-07 12:13:31.453,
Application_1851550771,A_Create Application,User_14,2016-03-07 12:14:27.177,2016-03-07 12:14:27.177,
Application_1851550771,A_Concept,User_14,2016-03-07 12:14:27.179,2016-03-07 12:14:27.179,
Application_1851550771,W_Complete application,User_97,2016-03-07 12:14:27.187,2016-03-08 10:24:37.332,
Application_1749341437,A_Validating,User_117,2016-03-07 12:17:39.444,2016-03-07 12:17:39.444,
Application_1749341437,O_Returned,User_117,2016-03-07 12:17:49.311,2016-03-07 12:17:49.311,
Application_1748541113,A_Validating,User_112,2016-03-07 12:18:05.069,2016-03-07 12:18:05.069,
Application_244740578,A_Incomplete,User_99,2016-03-07 12:22:23.021,2016-03-07 12:22:23.021,
Application_398677658,W_Complete application,User_46,2016-03-07 12:26:48.947,2016-03-07 12:58:56.780,
Application_1799184056,O_Accepted,User_30,2016-03-07 12:30:39.036,2016-03-07 12:30:39.036,True
Application_232285505,A_Create Application,User_1,2016-03-07 12:32:10.950,2016-03-07 12:32:10.950,
Application_232285505,A_Submitted,User_1,2016-03-07 12:32:10.989,2016-03-07 12:32:10.989,
Application_232285505,A_Concept,User_1,2016-03-07 12:33:15.786,2016-03-07 12:33:15.786,
Application_398677658,A_Accepted,User_46,2016-03-07 12:46:39.291,2016-03-07 12:46:39.291,
Application_398677658,O_Create Offer,User_46,2016-03-07 12:55:49.656,2016-03-07 12:55:49.656,
Application_398677658,O_Created,User_46,2016-03-07 12:55:50.921,2016-03-07 12:55:50.921,
Application_398677658,O_Create Offer,User_46,2016-03-07 12:56:11.237,2016-03-07 12:56:11.237,
Application_398677658,O_Created,User_46,2016-03-07 12:56:12.599,2016-03-07 12:56:12.599,
Application_398677658,O_Sent (mail and online),User_46,2016-03-07 12:58:56.730,2016-03-07 12:58:56.730,
Application_398677658,O_Sent (mail and online),User_46,2016-03-07 12:58:56.764,2016-03-07 12:58:56.764,
Application_398677658,A_Complete,User_46,2016-03-07 12:58:56.792,2016-03-07 12:58:56.792,
Application_571866394,W_Complete application,User_32,2016-03-07 12:59:42.121,2016-03-07 13:14:35.334,
Application_1221972343,A_Validating,User_117,2016-03-07 13:03:59.745,2016-03-07 13:03:59.745,
Application_1221972343,O_Returned,User_117,2016-03-07 13:08:15.798,2016-03-07 13:08:15.798,
Application_571866394,A_Accepted,User_32,2016-03-07 13:09:21.344,2016-03-07 13:09:21.344,
Application_571866394,O_Create Offer,User_32,2016-03-07 13:12:42.291,2016-03-07 13:12:42.291,
Application_571866394,O_Created,User_32,2016-03-07 13:12:43.686,2016-03-07 13:12:43.686,
Application_571866394,O_Sent (mail and online),User_32,2016-03-07 13:14:35.309,2016-03-07 13:14:35.309,
Application_571866394,A_Complete,User_32,2016-03-07 13:14:35.360,2016-03-07 13:14:35.360,
Application_1380333449,W_Call incomplete files,User_114,2016-03-07 13:29:54.964,2016-03-10 15:34:12.459,
Application_1380333449,A_Incomplete,User_29,2016-03-07 13:29:54.966,2016-03-07 13:29:54.966,
Application_327211842,O_Accepted,User_99,2016-03-07 13:36:23.667,2016-03-07 13:36:23.667,True
Application_553248365,A_Validating,User_117,2016-03-07 13:42:19.977,2016-03-07 13:42:19.977,
Application_553248365,O_Returned,User_117,2016-03-07 13:42:26.518,2016-03-07 13:42:26.518,
Application_929328501,A_Create Application,User_1,2016-03-07 13:42:50.062,2016-03-07 13:42:50.062,
Application_929328501,A_Submitted,User_1,2016-03-07 13:42:50.109,2016-03-07 13:42:50.109,
Application_929328501,A_Concept,User_1,2016-03-07 13:43:34.175,2016-03-07 13:43:34.175,
Application_1500894835,O_Returned,User_112,2016-03-07 13:44:36.464,2016-03-07 13:44:36.464,
Application_1593014034,O_Accepted,User_102,2016-03-07 13:44:51.480,2016-03-07 13:44:51.480,True
Application_555615491,A_Incomplete,User_109,2016-03-07 13:55:34.523,2016-03-07 13:55:34.523,
Application_1500894835,W_Validate application,User_100,2016-03-07 14:02:27.636,2016-03-07 15:06:31.589,
Application_1500894835,A_Validating,User_100,2016-03-07 14:02:27.699,2016-03-07 14:02:27.699,
Application_2127289160,O_Accepted,User_109,2016-03-07 14:04:47.805,2016-03-07 14:04:47.805,True
Application_2115118684,A_Validating,User_116,2016-03-07 14:06:20.615,2016-03-07 14:06:20.615,
Application_2115118684,O_Returned,User_116,2016-03-07 14:11:46.078,2016-03-07 14:11:46.078,
Application_1166457429,A_Create Application,User_1,2016-03-07 14:12:04.932,2016-03-07 14:12:04.932,
Application_1166457429,A_Submitted,User_1,2016-03-07 14:12:04.980,2016-03-07 14:12:04.980,
Application_1166457429,A_Concept,User_1,2016-03-07 14:12:54.414,2016-03-07 14:12:54.414,
Application_717625860,A_Validating,User_117,2016-03-07 14:21:15.544,2016-03-07 14:21:15.544,
Application_717625860,O_Returned,User_117,2016-03-07 14:21:26.597,2016-03-07 14:21:26.597,
Application_1530129403,A_Create Application,User_35,2016-03-07 14:29:01.141,2016-03-07 14:29:01.141,
Application_1530129403,A_Concept,User_35,2016-03-07 14:29:01.145,2016-03-07 14:29:01.145,
Application_1530129403,W_Complete application,User_35,2016-03-07 14:29:01.156,2016-03-07 14:34:19.689,
Application_888359730,W_Complete application,User_37,2016-03-07 14:30:16.795,2016-03-07 17:22:25.421,
Application_1530129403,A_Accepted,User_35,2016-03-07 14:30:41.268,2016-03-07 14:30:41.268,
Application_1113828335,A_Incomplete,User_100,2016-03-07 14:33:34.842,2016-03-07 14:33:34.842,
Application_1530129403,O_Create Offer,User_35,2016-03-07 14:34:02.901,2016-03-07 14:34:02.901,
Application_1530129403,O_Created,User_35,2016-03-07 14:34:04.091,2016-03-07 14:34:04.091,
Application_1530129403,O_Sent (mail and online),User_35,2016-03-07 14:34:19.673,2016-03-07 14:34:19.673,
Application_1530129403,A_Complete,User_35,2016-03-07 14:34:19.700,2016-03-07 14:34:19.700,
Application_1816982255,A_Incomplete,User_102,2016-03-07 14:34:54.852,2016-03-07 14:34:54.852,
Application_2073443447,W_Complete application,User_18,2016-03-07 14:36:47.375,2016-03-07 18:46:04.373,
Application_1181112228,A_Incomplete,User_100,2016-03-07 14:48:10.011,2016-03-07 14:48:10.011,
Application_616675985,A_Create Application,User_31,2016-03-07 14:52:09.588,2016-03-07 14:52:09.588,
Application_616675985,A_Concept,User_31,2016-03-07 14:52:09.593,2016-03-07 14:52:09.593,
Application_616675985,W_Complete application,User_19,2016-03-07 14:52:09.608,2016-03-08 13:41:20.177,
Application_1500894835,A_Incomplete,User_100,2016-03-07 15:06:31.601,2016-03-07 15:06:31.601,
Application_1377915726,A_Validating,User_100,2016-03-07 15:17:37.425,2016-03-07 15:17:37.425,
Application_1377915726,O_Returned,User_100,2016-03-07 15:17:44.141,2016-03-07 15:17:44.141,
Application_244740578,O_Cancelled,User_32,2016-03-07 15:22:15.278,2016-03-07 15:22:15.278,False
Application_1229177720,A_Create Application,User_33,2016-03-07 15:28:03.838,2016-03-07 15:28:03.838,
Application_1229177720,W_Complete application,User_33,2016-03-07 15:28:03.871,2016-03-07 15:41:38.636,
Application_1229177720,A_Concept,User_33,2016-03-07 15:28:03.873,2016-03-07 15:28:03.873,
Application_1229177720,A_Accepted,User_33,2016-03-07 15:36:06.304,2016-03-07 15:36:06.304,
Application_1229177720,O_Create Offer,User_33,2016-03-07 15:39:25.624,2016-03-07 15:39:25.624,
Application_1229177720,O_Created,User_33,2016-03-07 15:39:26.916,2016-03-07 15:39:26.916,
Application_1229177720,O_Sent (mail and online),User_33,2016-03-07 15:41:38.620,2016-03-07 15:41:38.620,
Application_1229177720,A_Complete,User_33,2016-03-07 15:41:38.648,2016-03-07 15:41:38.648,
Application_665788470,A_Accepted,User_32,2016-03-07 15:52:53.230,2016-03-07 15:52:53.230,
Application_665788470,O_Create Offer,User_32,2016-03-07 15:56:05.373,2016-03-07 15:56:05.373,
Application_665788470,O_Created,User_32,2016-03-07 15:56:06.786,2016-03-07 15:56:06.786,
Application_665788470,O_Sent (mail and online),User_32,2016-03-07 15:58:11.607,2016-03-07 15:58:11.607,
Application_665788470,A_Complete,User_32,2016-03-07 15:58:11.634,2016-03-07 15:58:11.634,
Application_1591842500,A_Accepted,User_3,2016-03-07 16:03:07.391,2016-03-07 16:03:07.391,
Application_1949574213,A_Incomplete,User_100,2016-03-07 16:03:32.237,2016-03-07 16:03:32.237,
Application_1591842500,O_Create Offer,User_3,2016-03-07 16:04:36.229,2016-03-07 16:04:36.229,
Application_1591842500,O_Created,User_3,2016-03-07 16:04:37.465,2016-03-07 16:04:37.465,
Application_1591842500,O_Sent (mail and online),User_3,2016-03-07 16:05:16.901,2016-03-07 16:05:16.901,
Application_1591842500,A_Complete,User_3,2016-03-07 16:05:16.927,2016-03-07 16:05:16.927,
Application_1377915726,O_Accepted,User_29,2016-03-07 16:38:20.160,2016-03-07 16:38:20.160,True
Application_1694166125,W_Complete application,User_10,2016-03-07 16:43:32.065,2016-03-07 17:26:41.354,
Application_1107809815,W_Validate application,User_99,2016-03-07 17:00:02.545,2016-03-09 14:07:06.963,
Application_1107809815,A_Validating,User_116,2016-03-07 17:00:03.357,2016-03-07 17:00:03.357,
Application_1226063921,A_Create Application,User_1,2016-03-07 17:00:45.390,2016-03-07 17:00:45.390,
Application_1226063921,A_Submitted,User_1,2016-03-07 17:00:45.428,2016-03-07 17:00:45.428,
Application_1226063921,A_Concept,User_1,2016-03-07 17:01:54.893,2016-03-07 17:01:54.893,
Application_1107809815,O_Returned,User_116,2016-03-07 17:02:25.500,2016-03-07 17:02:25.500,
Application_888359730,A_Accepted,User_37,2016-03-07 17:18:07.562,2016-03-07 17:18:07.562,
Application_888359730,O_Create Offer,User_37,2016-03-07 17:20:13.155,2016-03-07 17:20:13.155,
Application_888359730,O_Created,User_37,2016-03-07 17:20:14.416,2016-03-07 17:20:14.416,
Application_898015554,W_Complete application,User_16,2016-03-07 17:20:32.708,2016-03-09 14:22:06.885,
Application_1694166125,A_Accepted,User_10,2016-03-07 17:21:44.474,2016-03-07 17:21:44.474,
Application_888359730,O_Sent (mail and online),User_37,2016-03-07 17:22:25.405,2016-03-07 17:22:25.405,
Application_888359730,A_Complete,User_37,2016-03-07 17:22:25.435,2016-03-07 17:22:25.435,
Application_1694166125,O_Create Offer,User_10,2016-03-07 17:25:06.495,2016-03-07 17:25:06.495,
Application_1694166125,O_Created,User_10,2016-03-07 17:25:07.621,2016-03-07 17:25:07.621,
Application_1694166125,O_Sent (mail and online),User_10,2016-03-07 17:26:41.338,2016-03-07 17:26:41.338,
Application_1694166125,A_Complete,User_10,2016-03-07 17:26:41.367,2016-03-07 17:26:41.367,
Application_1113828335,A_Validating,User_7,2016-03-07 17:44:46.651,2016-03-07 17:44:46.651,
Application_1911743026,A_Create Application,User_1,2016-03-07 18:25:04.313,2016-03-07 18:25:04.313,
Application_1911743026,A_Submitted,User_1,2016-03-07 18:25:04.356,2016-03-07 18:25:04.356,
Application_1911743026,A_Concept,User_1,2016-03-07 18:26:01.931,2016-03-07 18:26:01.931,
Application_139828864,A_Accepted,User_18,2016-03-07 18:35:06.367,2016-03-07 18:35:06.367,
Application_139828864,O_Create Offer,User_18,2016-03-07 18:37:35.789,2016-03-07 18:37:35.789,
Application_139828864,O_Created,User_18,2016-03-07 18:37:37.079,2016-03-07 18:37:37.079,
Application_139828864,O_Sent (mail and online),User_18,2016-03-07 18:37:48.277,2016-03-07 18:37:48.277,
Application_139828864,A_Complete,User_18,2016-03-07 18:37:48.304,2016-03-07 18:37:48.304,
Application_2073443447,A_Accepted,User_18,2016-03-07 18:44:09.303,2016-03-07 18:44:09.303,
Application_2073443447,O_Create Offer,User_18,2016-03-07 18:45:35.574,2016-03-07 18:45:35.574,
Application_2073443447,O_Created,User_18,2016-03-07 18:45:36.878,2016-03-07 18:45:36.878,
Application_2073443447,O_Sent (mail and online),User_18,2016-03-07 18:46:04.358,2016-03-07 18:46:04.358,
Application_2073443447,A_Complete,User_18,2016-03-07 18:46:04.384,2016-03-07 18:46:04.384,
Application_1646461966,A_Accepted,User_18,2016-03-07 19:24:47.708,2016-03-07 19:24:47.708,
Application_1646461966,O_Create Offer,User_18,2016-03-07 19:25:30.284,2016-03-07 19:25:30.284,
Application_1646461966,O_Created,User_18,2016-03-07 19:25:31.516,2016-03-07 19:25:31.516,
Application_1646461966,O_Sent (mail and online),User_18,2016-03-07 19:25:43.434,2016-03-07 19:25:43.434,
Application_1646461966,A_Complete,User_18,2016-03-07 19:25:43.461,2016-03-07 19:25:43.461,
Application_240310078,A_Accepted,User_25,2016-03-07 19:33:29.613,2016-03-07 19:33:29.613,
Application_240310078,O_Create Offer,User_25,2016-03-07 19:35:44.173,2016-03-07 19:35:44.173,
Application_240310078,O_Created,User_25,2016-03-07 19:35:45.497,2016-03-07 19:35:45.497,
Application_240310078,O_Sent (mail and online),User_25,2016-03-07 19:36:11.357,2016-03-07 19:36:11.357,
Application_240310078,A_Complete,User_25,2016-03-07 19:36:11.386,2016-03-07 19:36:11.386,
Application_1799347283,A_Create Application,User_1,2016-03-07 19:43:31.438,2016-03-07 19:43:31.438,
Application_1799347283,A_Submitted,User_1,2016-03-07 19:43:31.475,2016-03-07 19:43:31.475,
Application_1799347283,A_Concept,User_1,2016-03-07 19:45:10.988,2016-03-07 19:45:10.988,
Application_898015554,A_Accepted,User_7,2016-03-07 19:50:50.451,2016-03-07 19:50:50.451,
Application_898015554,O_Create Offer,User_7,2016-03-07 20:01:24.909,2016-03-07 20:01:24.909,
Application_898015554,O_Created,User_7,2016-03-07 20:01:26.306,2016-03-07 20:01:26.306,
Application_1212734388,W_Call incomplete files,User_10,2016-03-07 20:04:07.087,2016-03-08 16:32:35.170,
Application_1212734388,A_Incomplete,User_75,2016-03-07 20:04:07.088,2016-03-07 20:04:07.088,
Application_967749417,A_Create Application,User_18,2016-03-07 20:32:01.663,2016-03-07 20:32:01.663,
Application_967749417,W_Complete application,User_18,2016-03-07 20:32:01.675,2016-03-07 20:34:04.044,
Application_967749417,A_Concept,User_18,2016-03-07 20:32:01.677,2016-03-07 20:32:01.677,
Application_967749417,A_Accepted,User_18,2016-03-07 20:33:22.314,2016-03-07 20:33:22.314,
Application_967749417,O_Create Offer,User_18,2016-03-07 20:33:49.241,2016-03-07 20:33:49.241,
Application_967749417,O_Created,User_18,2016-03-07 20:33:50.527,2016-03-07 20:33:50.527,
Application_967749417,O_Sent (mail and online),User_18,2016-03-07 20:34:04.026,2016-03-07 20:34:04.026,
Application_967749417,A_Complete,User_18,2016-03-07 20:34:04.056,2016-03-07 20:34:04.056,
Application_984607251,W_Complete application,User_37,2016-03-07 20:57:51.640,2016-03-07 21:03:06.655,
Application_984607251,A_Accepted,User_37,2016-03-07 21:01:35.301,2016-03-07 21:01:35.301,
Application_984607251,O_Create Offer,User_37,2016-03-07 21:02:18.791,2016-03-07 21:02:18.791,
Application_984607251,O_Created,User_37,2016-03-07 21:02:20.004,2016-03-07 21:02:20.004,
Application_984607251,O_Sent (mail and online),User_37,2016-03-07 21:03:06.634,2016-03-07 21:03:06.634,
Application_984607251,A_Complete,User_37,2016-03-07 21:03:06.676,2016-03-07 21:03:06.676,
Application_587715330,A_Create Application,User_1,2016-03-07 21:11:47.187,2016-03-07 21:11:47.187,
Application_587715330,A_Submitted,User_1,2016-03-07 21:11:47.229,2016-03-07 21:11:47.229,
Application_587715330,A_Concept,User_1,2016-03-07 21:13:06.062,2016-03-07 21:13:06.062,
Application_1960505967,A_Create Application,User_1,2016-03-07 22:02:55.980,2016-03-07 22:02:55.980,
Application_1960505967,A_Submitted,User_1,2016-03-07 22:02:56.020,2016-03-07 22:02:56.020,
