caseid,activity,resource,ts
Application_556921905,W_Validate application,User_112,2016-04-12 12:07:06.841
Application_556921905,A_Validating,User_112,2016-04-12 12:07:07.775
Application_556921905,O_Returned,User_112,2016-04-12 12:07:28.751
Application_556921905,W_Validate application,User_112,2016-04-12 12:08:30.445
Application_324448966,W_Validate application,User_30,2016-04-12 14:04:45.561
Application_324448966,O_Returned,User_30,2016-04-12 14:21:56.037
Application_324448966,O_Accepted,User_30,2016-04-12 14:24:03.343
Application_324448966,A_Pending,User_30,2016-04-12 14:24:03.347
Application_324448966,End,End,2016-04-12 14:24:04.347
Application_1138798640,W_Complete application,User_15,2016-04-12 15:14:36.945
Application_1138798640,W_Complete application,User_15,2016-04-12 15:16:27.719
Application_1138798640,A_Accepted,User_15,2016-04-12 15:45:54.893
Application_1138798640,O_Create Offer,User_15,2016-04-12 15:47:31.228
Application_1138798640,O_Created,User_15,2016-04-12 15:47:32.650
Application_1138798640,O_Sent (mail and online),User_15,2016-04-12 15:47:45.849
Application_1138798640,W_Complete application,User_15,2016-04-12 15:47:45.867
Application_1138798640,W_Call after offers,User_15,2016-04-12 15:47:45.874
Application_1138798640,W_Call after offers,User_15,2016-04-12 15:47:45.878
Application_1138798640,A_Complete,User_15,2016-04-12 15:47:45.880
Application_1138798640,W_Call after offers,User_15,2016-04-12 15:48:44.476
Application_1694785563,O_Accepted,User_115,2016-04-12 16:14:07.294
Application_1694785563,A_Pending,User_115,2016-04-12 16:14:07.297
Application_1694785563,W_Validate application,User_115,2016-04-12 16:14:07.300
Application_1694785563,End,End,2016-04-12 16:14:08.300
Application_2025784058,W_Call after offers,User_117,2016-04-13 09:03:29.714
Application_2025784058,W_Validate application,User_117,2016-04-13 09:03:29.729
Application_2025784058,W_Validate application,User_117,2016-04-13 09:03:29.735
Application_2025784058,A_Validating,User_117,2016-04-13 09:03:30.699
Application_2025784058,O_Returned,User_117,2016-04-13 09:03:42.087
Application_2025784058,W_Validate application,User_117,2016-04-13 09:06:57.466
Application_666400249,W_Call after offers,User_118,2016-04-13 09:31:29.615
Application_666400249,W_Validate application,User_118,2016-04-13 09:31:29.650
Application_666400249,W_Validate application,User_118,2016-04-13 09:31:29.654
Application_666400249,A_Validating,User_118,2016-04-13 09:31:30.761
Application_666400249,O_Returned,User_118,2016-04-13 09:31:48.874
Application_666400249,W_Validate application,User_118,2016-04-13 09:33:04.430
Application_901011910,W_Call after offers,User_3,2016-04-13 09:53:40.335
Application_901011910,W_Call after offers,User_3,2016-04-13 09:54:12.855
Application_1614121017,W_Call after offers,User_121,2016-04-13 10:04:42.292
Application_1614121017,W_Validate application,User_121,2016-04-13 10:04:42.306
Application_1614121017,W_Validate application,User_95,2016-04-13 10:04:42.308
Application_1614121017,A_Validating,User_121,2016-04-13 10:04:43.403
Application_1614121017,O_Returned,User_121,2016-04-13 10:04:47.515
Application_1614121017,W_Validate application,User_121,2016-04-13 10:07:40.094
Application_638888138,W_Call after offers,User_2,2016-04-13 10:31:28.968
Application_638888138,W_Call after offers,User_2,2016-04-13 10:31:53.473
Application_258320562,W_Call after offers,User_2,2016-04-13 10:43:35.365
Application_258320562,W_Call after offers,User_2,2016-04-13 10:43:59.292
Application_556921905,O_Accepted,User_90,2016-04-13 11:40:58.601
Application_556921905,A_Pending,User_90,2016-04-13 11:40:58.606
Application_556921905,W_Validate application,User_90,2016-04-13 11:40:58.610
Application_556921905,End,End,2016-04-13 11:40:59.610
Application_722853922,W_Call after offers,User_121,2016-04-13 13:01:22.829
Application_722853922,W_Validate application,User_121,2016-04-13 13:01:22.836
Application_722853922,W_Validate application,User_121,2016-04-13 13:01:22.840
Application_722853922,A_Validating,User_121,2016-04-13 13:01:23.762
Application_722853922,O_Returned,User_121,2016-04-13 13:01:26.700
Application_1953005139,A_Create Application,User_37,2016-04-13 13:02:08.405
Application_1953005139,W_Complete application,User_37,2016-04-13 13:02:08.414
Application_1953005139,W_Complete application,User_37,2016-04-13 13:02:08.417
Application_1953005139,A_Concept,User_37,2016-04-13 13:02:08.419
Application_722853922,W_Validate application,User_121,2016-04-13 13:06:39.253
Application_1953005139,W_Complete application,User_37,2016-04-13 13:08:14.935
Application_2001029717,W_Call after offers,User_116,2016-04-13 13:41:35.026
Application_2001029717,W_Validate application,User_116,2016-04-13 13:41:35.036
Application_2001029717,W_Validate application,User_95,2016-04-13 13:41:35.039
Application_2001029717,A_Validating,User_116,2016-04-13 13:41:36.054
Application_2001029717,O_Returned,User_116,2016-04-13 13:48:45.259
Application_2001029717,W_Validate application,User_116,2016-04-13 13:53:06.323
Application_1791786801,W_Call after offers,User_113,2016-04-13 14:14:57.561
Application_1791786801,W_Validate application,User_113,2016-04-13 14:14:57.571
Application_1791786801,W_Validate application,User_113,2016-04-13 14:14:57.576
Application_1791786801,A_Validating,User_113,2016-04-13 14:14:58.529
Application_1791786801,O_Returned,User_113,2016-04-13 14:15:49.968
Application_1791786801,W_Validate application,User_113,2016-04-13 14:32:18.533
Application_19755741,A_Create Application,User_37,2016-04-13 16:07:11.959
Application_19755741,W_Complete application,User_37,2016-04-13 16:07:11.974
Application_19755741,W_Complete application,User_37,2016-04-13 16:07:11.980
Application_19755741,A_Concept,User_37,2016-04-13 16:07:11.984
Application_19755741,A_Accepted,User_37,2016-04-13 16:08:53.355
Application_19755741,O_Create Offer,User_37,2016-04-13 16:11:06.758
Application_19755741,O_Created,User_37,2016-04-13 16:11:08.284
Application_19755741,O_Sent (mail and online),User_37,2016-04-13 16:12:59.671
Application_19755741,W_Call after offers,User_37,2016-04-13 16:12:59.693
Application_19755741,W_Call after offers,User_37,2016-04-13 16:12:59.695
Application_19755741,A_Complete,User_37,2016-04-13 16:12:59.697
Application_19755741,W_Call after offers,User_37,2016-04-13 16:14:04.989
Application_722853922,A_Denied,User_100,2016-04-13 16:34:59.513
Application_722853922,O_Refused,User_100,2016-04-13 16:34:59.543
Application_722853922,W_Validate application,User_100,2016-04-13 16:34:59.583
Application_722853922,End,End,2016-04-13 16:35:00.583
Application_1149459061,A_Create Application,User_10,2016-04-13 17:59:37.192
Application_1149459061,A_Concept,User_10,2016-04-13 17:59:37.197
Application_1149459061,W_Complete application,User_10,2016-04-13 17:59:37.212
Application_1149459061,W_Complete application,User_10,2016-04-13 17:59:37.215
Application_1149459061,W_Complete application,User_10,2016-04-13 18:00:02.351
Application_1953005139,W_Complete application,User_35,2016-04-13 18:00:43.926
Application_1953005139,W_Complete application,User_35,2016-04-13 18:07:10.323
Application_1953005139,A_Accepted,User_37,2016-04-13 18:53:58.213
Application_1953005139,O_Create Offer,User_37,2016-04-13 18:55:39.041
Application_1953005139,O_Created,User_37,2016-04-13 18:55:40.664
Application_1953005139,O_Sent (mail and online),User_37,2016-04-13 18:57:00.977
Application_1953005139,W_Complete application,User_37,2016-04-13 18:57:00.993
Application_1953005139,W_Call after offers,User_37,2016-04-13 18:57:01.001
Application_1953005139,W_Call after offers,User_37,2016-04-13 18:57:01.004
Application_1953005139,A_Complete,User_37,2016-04-13 18:57:01.006
Application_1953005139,W_Call after offers,User_37,2016-04-13 18:57:54.466
Application_1911127326,A_Create Application,User_10,2016-04-13 19:36:14.859
Application_1911127326,A_Concept,User_10,2016-04-13 19:36:14.882
Application_1911127326,W_Complete application,User_10,2016-04-13 19:36:14.891
Application_1911127326,W_Complete application,User_10,2016-04-13 19:36:14.893
Application_1911127326,W_Complete application,User_10,2016-04-13 19:36:45.890
Application_1238006466,O_Create Offer,User_42,2016-04-13 20:26:52.621
Application_1238006466,O_Created,User_42,2016-04-13 20:26:53.912
Application_1238006466,O_Sent (mail and online),User_42,2016-04-13 20:27:05.429
Application_1238006466,O_Cancelled,User_42,2016-04-13 20:27:19.924
Application_666400249,W_Validate application,User_30,2016-04-14 07:44:35.719
Application_666400249,W_Validate application,User_30,2016-04-14 07:44:42.179
Application_1614121017,W_Validate application,User_30,2016-04-14 07:46:21.481
Application_1614121017,W_Validate application,User_30,2016-04-14 07:46:31.891
Application_2001029717,W_Validate application,User_30,2016-04-14 07:53:13.360
Application_2001029717,W_Validate application,User_30,2016-04-14 07:53:18.946
Application_1664016200,W_Call after offers,User_119,2016-04-14 09:24:10.610
Application_1664016200,W_Validate application,User_119,2016-04-14 09:24:10.632
Application_1664016200,W_Validate application,User_119,2016-04-14 09:24:10.636
Application_1664016200,A_Validating,User_119,2016-04-14 09:24:11.568
Application_1664016200,O_Returned,User_119,2016-04-14 09:24:18.898
Application_1664016200,W_Validate application,User_119,2016-04-14 09:26:18.184
Application_2001029717,W_Validate application,User_95,2016-04-14 09:35:55.549
Application_2001029717,W_Validate application,User_95,2016-04-14 09:36:01.746
Application_1908739952,W_Call after offers,User_118,2016-04-14 10:56:10.171
Application_1908739952,W_Validate application,User_118,2016-04-14 10:56:10.179
Application_1908739952,W_Validate application,User_118,2016-04-14 10:56:10.181
Application_1908739952,A_Validating,User_118,2016-04-14 10:56:11.230
Application_1908739952,O_Returned,User_118,2016-04-14 10:56:35.495
Application_1908739952,W_Validate application,User_118,2016-04-14 10:57:49.710
Application_1614121017,W_Validate application,User_95,2016-04-14 12:06:49.897
Application_1614121017,W_Validate application,User_95,2016-04-14 12:32:45.004
Application_1614121017,W_Validate application,User_95,2016-04-14 12:47:20.512
Application_1614121017,O_Accepted,User_95,2016-04-14 12:48:01.496
Application_1614121017,A_Pending,User_95,2016-04-14 12:48:01.501
Application_1614121017,End,End,2016-04-14 12:48:02.501
Application_1149459061,W_Complete application,User_60,2016-04-14 14:29:48.043
Application_1149459061,W_Complete application,User_60,2016-04-14 14:34:05.516
Application_365161472,A_Create Application,User_87,2016-04-14 15:13:22.393
Application_365161472,W_Complete application,User_87,2016-04-14 15:13:22.403
Application_365161472,W_Complete application,User_87,2016-04-14 15:13:22.406
Application_365161472,A_Concept,User_87,2016-04-14 15:13:22.409
Application_365161472,A_Accepted,User_87,2016-04-14 15:27:49.551
Application_365161472,O_Create Offer,User_87,2016-04-14 15:29:23.119
Application_365161472,O_Created,User_87,2016-04-14 15:29:24.432
Application_365161472,O_Sent (mail and online),User_87,2016-04-14 15:29:44.864
Application_365161472,W_Call after offers,User_87,2016-04-14 15:29:44.888
Application_365161472,W_Call after offers,User_87,2016-04-14 15:29:44.891
Application_365161472,A_Complete,User_87,2016-04-14 15:29:44.893
Application_365161472,W_Validate application,User_87,2016-04-14 15:29:55.045
Application_365161472,W_Validate application,User_87,2016-04-14 15:29:55.047
Application_365161472,A_Validating,User_87,2016-04-14 15:29:55.972
Application_1911127326,W_Complete application,User_32,2016-04-14 15:30:27.166
Application_1911127326,W_Complete application,User_32,2016-04-14 15:31:59.565
Application_365161472,W_Call incomplete files,User_87,2016-04-14 15:32:06.641
Application_365161472,W_Call incomplete files,User_87,2016-04-14 15:32:06.643
Application_365161472,A_Incomplete,User_87,2016-04-14 15:32:06.645
Application_365161472,W_Call incomplete files,User_87,2016-04-14 15:32:43.957
Application_1911127326,W_Complete application,User_52,2016-04-14 15:40:25.552
Application_1911127326,W_Complete application,User_52,2016-04-14 15:41:25.818
Application_1911127326,W_Complete application,User_52,2016-04-14 15:46:41.618
Application_1911127326,W_Complete application,User_52,2016-04-14 15:52:35.688
Application_666400249,W_Validate application,User_75,2016-04-14 15:55:42.453
Application_1149459061,A_Accepted,User_37,2016-04-14 15:58:10.729
Application_1149459061,O_Create Offer,User_37,2016-04-14 15:59:13.143
Application_1149459061,O_Created,User_37,2016-04-14 15:59:14.388
Application_1149459061,O_Sent (mail and online),User_37,2016-04-14 16:00:34.020
Application_1149459061,W_Complete application,User_37,2016-04-14 16:00:34.037
Application_1149459061,W_Call after offers,User_37,2016-04-14 16:00:34.044
Application_1149459061,W_Call after offers,User_37,2016-04-14 16:00:34.046
Application_1149459061,A_Complete,User_37,2016-04-14 16:00:34.048
Application_1149459061,W_Call after offers,User_37,2016-04-14 16:01:05.809
Application_666400249,W_Validate application,User_75,2016-04-14 16:11:13.600
Application_2001029717,W_Validate application,User_95,2016-04-14 16:12:45.340
Application_2001029717,A_Denied,User_95,2016-04-14 16:25:11.257
Application_2001029717,O_Refused,User_95,2016-04-14 16:25:11.304
Application_2001029717,End,End,2016-04-14 16:25:12.304
Application_1911127326,A_Accepted,User_5,2016-04-14 16:37:13.239
Application_1911127326,O_Create Offer,User_5,2016-04-14 16:39:24.687
Application_1911127326,O_Created,User_5,2016-04-14 16:39:26.158
Application_1911127326,O_Sent (mail and online),User_5,2016-04-14 16:39:59.332
Application_1911127326,W_Complete application,User_5,2016-04-14 16:39:59.349
Application_1911127326,W_Call after offers,User_5,2016-04-14 16:39:59.356
Application_1911127326,W_Call after offers,User_5,2016-04-14 16:39:59.360
Application_1911127326,A_Complete,User_5,2016-04-14 16:39:59.363
Application_666400249,O_Accepted,User_75,2016-04-14 16:43:16.413
Application_666400249,A_Pending,User_75,2016-04-14 16:43:16.431
Application_666400249,W_Validate application,User_75,2016-04-14 16:43:16.434
Application_666400249,End,End,2016-04-14 16:43:17.434
Application_1525138702,A_Create Application,User_46,2016-04-14 19:35:17.749
Application_1525138702,W_Complete application,User_46,2016-04-14 19:35:17.759
Application_1525138702,W_Complete application,User_46,2016-04-14 19:35:17.762
Application_1525138702,A_Concept,User_46,2016-04-14 19:35:17.765
Application_1525138702,A_Accepted,User_46,2016-04-14 19:56:08.374
Application_1525138702,O_Create Offer,User_46,2016-04-14 20:03:07.399
Application_1525138702,O_Created,User_46,2016-04-14 20:03:08.683
Application_1525138702,O_Sent (mail and online),User_46,2016-04-14 20:05:13.487
Application_1525138702,W_Call after offers,User_46,2016-04-14 20:05:13.522
Application_1525138702,W_Call after offers,User_46,2016-04-14 20:05:13.528
Application_1525138702,A_Complete,User_46,2016-04-14 20:05:13.535
Application_1525138702,W_Call after offers,User_46,2016-04-14 20:08:00.022
